завивать	ви
завиваться	ви
завивка	ви
завивочный	ви
завидеть	вид
завидки	вид
завидливый	вид
завиднеться	вид
завидный	вид
завидовать	вид
завидущий	вид
завизжать	визж
завилять	вил
завинтить	винт
завинтиться	винт
завинчивание	винч
завинчивать	винч
завинчиваться	винч
завиральный	вир¹
завираться	вир¹
завируха	вир¹
завирушка	вир¹
зависать	вис
зависеть	вис
зависимость	вис
зависимый	вис
завистливость	вист
завистливый	вист
завистник	вист
завистница	вист
завистничать	вист
завистный	вист
зависть	вист
завитой	ви
завиток	ви
завиточек	ви
завитушка	ви
завить	ви
завиться	ви
завихляться	вих
завихрение	ви
завихриться	ви
завладевать	влад
завладеть	влад
завлекательность	влек
завлекательный	влек
завлекать	влек
завлекаться	влек
завлечение	влеч
завлечь	влеч
завлечься	влеч
завод	вод¹
заводила	вод¹
заводить	вод¹
заводиться	вод¹
заводишко	вод¹
заводище	вод¹
заводка	вод¹
заводнить	вод²
заводной	вод¹
заводнять	вод²
заводняться	вод²
заводский	вод¹
заводчик	вод¹
заводчица	вод¹
заводь	вод²
завоевание	во(j)²
завоеватель	во(j)²
завоевательница	во(j)²
завоевательный	во(j)²
завоевать	во(j)²
завоёвывать	во(j)²
завоёвываться	во(j)²
завоз	воз
завозить	воз
завозиться	воз
завозка	воз
завозный	воз
завозня	воз
завозчик	воз
заволакивание	волак
заволакивать	волак
заволакиваться	волак
заволноваться	волн¹
заволочь	волоч
заволочье	волоч
заволочься	волоч
завонять	вон¹
завопить	воп
завораживать	вораж
завораживаться	вораж
заворачивать	ворач
заворачиваться	ворач
заворковать	ворк
заворожить	ворож
заворот	ворот¹
заворотить	ворот¹
заворотиться	ворот¹
заворочать	вороч
заворочаться	вороч
заворошить	ворош
заворошиться	ворош
заворошка	ворош
заворчать	ворч
завраждовать	вражд
завраться	вр
завсегда	вс
завсегдатай	вс
завсегдашний	вс
завтра	завтра
завтрак	завтра
завтракать	завтра
завтрашний	завтра
завшиветь	вш
завывание	вы²
завывать	вы²
завысить	выс
завыть	вы²
завышать	выш
завышаться	выш
завышение	выш
завышенный	выш
завьюжить	вь
завьючивать	вьюч
завьючить	вьюч
завядший	вяд
завязать	вяз²
завязаться	вяз²
завязить	вяз²
завязка	вяз²
завязнуть	вяз²
завязывание	вяз²
завязывать	вяз²
завязываться	вяз²
завязь	вяз²
завяливать	вя
завяливаться	вя
завялить	вя
завялиться	вя
завянуть	вя
загадать	гад¹
загадка	гад¹
загадочность	гад¹
загадочный	гад¹
загадчик	гад¹
загадчица	гад¹
загадывание	гад¹
загадывать	гад¹
загадываться	гад¹
загадить	гад²
загаживать	гаж
загаживаться	гаж
загалдеть	галд
загар	гар
загасить	гас
загаситься	гас
загаснуть	гас
загатить	гат
загачивать	гач
загачиваться	гач
загащиваться	гащ
загвоздить	гвозд
загвоздка	гвозд
загиб	гиб
загибание	гиб
загибать	гиб
загибаться	гиб
загибка	гиб
загибочный	гиб
загибщик	гиб
загипсовать	гипс
загипсоваться	гипс
заглавие	глав
заглавный	глав
загладить	глад¹
загладиться	глад¹
заглаживать	глаж
заглаживаться	глаж
заглазно	глаз
заглазный	глаз
заглатывание	глат
заглатывать	глат
заглатываться	глат
заглотать	глот
заглоточный	глот
заглохлый	глох
заглохнуть	глох
заглохший	глох
заглубить	глуб
заглубление	глуб
заглублять	глуб
заглубляться	глуб
заглушать	глуш
заглушаться	глуш
заглушить	глуш
заглушиться	глуш
заглушка	глуш
загляденье	гляд
заглядеться	гляд
заглядывание	гляд
заглядывать	гляд
заглядываться	гляд
заглянуть	гля
загнаивать	гна
загнаиваться	гна
загнанность	гн
загнанный	гн
загнать	гн
загнётка	гнёт²
загнивание	гни
загнивать	гни
загнить	гни
загноить	гно(j)
загноиться	гно(j)
загнутый	г
загнуть	г
загнуться	г
заговаривание	говар
заговаривать	говар
заговариваться	говар
заговены	гов
заговенье	гов
заговеться	гов
заговляться	гов
заговор	говор
заговорить	говор
заговориться	говор
заговорный	говор
заговорщик	говор
заговорщица	говор
заговорщицкий	говор
заговорщический	говор
заговорщичество	говор
загоготать	гогот
загогулина	гогул
загогулинка	гогул
загодя	год
заголить	гол
заголиться	гол
заголовок	голов
заголовочный	голов
заголосить	голос
заголубеть	голуб
заголять	гол
заголяться	гол
загомонить	гомон
загон	гон
загонка	гон
загонный	гон
загонщик	гон
загонять	гон
загоняться	гон
загораживание	гораж
загораживать	гораж
загораживаться	гораж
загорание	гор²
загорать	гор²
загораться	гор²
загорбок	горб
загордиться	горд
загоревать	гор²
загорелый	гор²
загореть	гор²
загореться	гор²
загорланить	горл
загорода	город
загородить	город
загородиться	город
загородка	город
загородный	город
загорячиться	гор²
загоститься	гост
заготавливание	готав
заготавливать	готав
заготавливаться	готав
заготовитель	готов
заготовительница	готов
заготовительный	готов
заготовить	готов
заготовка	готов
заготовление	готов
заготовлять	готов
заготовляться	готов
заготовочный	готов
заготовщик	готов
заготовщица	готов
заграбастать	граб¹
заграбастывать	граб¹
заграбастываться	граб¹
заградитель	град¹
заградительный	град¹
заградить	град¹
заграждать	гражд
заграждаться	гражд
заграждение	гражд
заграница	гран
заграничный	гран
загребать	греб
загрёбистый	грёб
загребной	греб
загребуший	греб
загреметь	грем
загрести	грес
загривок	грив
загробный	гроб
загромождать	громожд
загромождаться	громожд
загромождение	громожд
загромоздить	громозд
загромыхать	гром
загрохать	грох
загрохотать	грох
загрубелость	груб
загрубелый	груб
загрубеть	груб
загружать	груж
загружаться	груж
загруженность	груж
загружённость	груж
загрузить	груз
загрузиться	груз
загрузка	груз
загрузнуть	груз
загрузочный	груз
загрузчик	груз
загрунтовать	грунт
загрунтовывать	грунт
загрунтовываться	грунт
загрустить	груст
загруститься	груст
загрызать	грыз
загрызаться	грыз
загрызть	грыз
загрязнение	гряз
загрязнённость	гряз
загрязнённый	гряз
загрязнитель	гряз
загрязнить	гряз
загрязниться	гряз
загрязнуть	гряз
загрязнять	гряз
загрязняться	гряз
загубить	губ¹
загудеть	гуд
загул	гул¹
загуливать	гул¹
загуливаться	гул¹
загулять	гул¹
загуляться	гул¹
загуменник	гумен
загумённый	гумён
загустелый	густ
загустеть	густ
загуститель	густ
загустить	густ
загуститься	густ
загуторить	гутор
зад	зад
задабривание	дабр
задабривать	дабр
задабриваться	дабр
задавальщик	да¹
задавальщица	да¹
задавание	да¹
задавать	да¹
задаваться	да¹
задавить	дав¹
задавиться	дав¹
задавленность	дав¹
задавленный	дав¹
задавливать	дав¹
задавливаться	дав¹
задалбливать	далб
задалбливаться	далб
задание	да¹
заданный	да¹
задаривать	да¹
задариваться	да¹
задарить	да¹
задарма	да¹
задаром	да¹
задаток	да¹
задаточный	да¹
задатчик	да¹
задать	да¹
задаться	да¹
задача	да¹
задачливый	да¹
задачник	да¹
задвигание	двиг
задви́гать	двиг
задвига́ть	двиг
задви́гаться	двиг
задвига́ться	двиг
задвижка	движ
задвижной	движ
задвинуть	дви
задвинуться	дви
задвоиться	дв
задворки	двор
задевать	де(j)
задеваться	де(j)
задел	де(j)
заделать	де(j)
заделаться	де(j)
заделка	де(j)
заделывание	де(j)
заделывать	де(j)
заделываться	де(j)
задельщик	де(j)
задельшица	де(j)
задёрганность	дёрг
задёрганный	дёрг
задёргать	дёрг
задёргаться	дёрг
задёргивать	дёрг
задёргиваться	дёрг
задеревенелый	дерев²
задеревенеть	дерев²
задержание	держ
задержанный	держ
задержать	держ
задержаться	держ
задерживание	держ
задерживать	держ
задерживаться	держ
задержка	держ
задернелый	дер
задерновать	дер
задёрнуть	дёр
задёрнуться	дёр
задеть	де(j)
задёшево	дёшев
задира	дир
задирала	дир
задирать	дир
задираться	дир
задиристость	дир
задиристый	дир
задичать	дич
задний	зад
задник	зад
задобрить	добр
задождить	дожд
задок	зад
задолбить	долб
задолго	долг¹
задолжать	долж²
задолжаться	долж²
задолженность	долж²
задом	зад
задор	дор
задорина	дор
задоринка	дор
задориться	дор
задорный	дор
задорого	дорог¹
задорщик	дор
задохнуться	дох
задразнивать	драз
задразнить	драз
задрать	др
задраться	др
задребезжать	дребезж
задремать	дрем
задрематься	дрем
задрёмывать	дрём
задрипанный	дрип
задрипать	дрип
задрожать	дрож¹
задрыгать	дрыг
задубелый	дуб
задубенеть	дуб
задубеть	дуб
задувание	ду
задувать	ду
задуваться	ду
задувка	ду
задуманный	дум
задумать	дум
задуматься	дум
задумчивость	дум
задумчивый	дум
задумывать	дум
задумываться	дум
задурачить	дур
задурить	дур
задуть	ду
задушевность	душ¹
задушевный	душ¹
задушение	душ¹
задушенный	душ¹
задушить	душ¹
задушиться	душ¹
задымить	дым¹
задымиться	дым¹
задымление	дым¹
задымлённый	дым¹
задыхание	дых
задыхаться	дых
задышать	дыш
заегозить	егоз
заедание	ед
заедать	ед
заедаться	ед
заедки	ед
заёжиться	ж⁶
заезд	езд
заездить	езд
заездиться	езд
заездом	езд
заезжатель	езж
заезжательский	езж
заезжательство	езж
заезжать	езж
заезженный	езж
заезжий	езж
заёкать	ё
заелозить	елоз
заём	ём
заёмный	ём
заёмщик	ём
заёмщица	ём
заерепениться	ерепен
заёрзать	ёрз
заесть	ес²
заесться	ес²
заехать	ех
зажаривать	жар
зажариваться	жар
зажарить	жар
зажариться	жар
зажатие	жа¹
зажать	жа¹
зажаться	жа¹
заждаться	жд
зажевать	жев
зажелтелый	желт
зажелтеть	желт
зажелтеться	желт
зажелтить	желт
зажелтиться	желт
зажеманиться	жеман
зажечь	жеч
зажечься	жеч
зажжение	жж
заживание	жи
заживать	жи
заживаться	жи
заживить	жи
заживиться	жи
заживление	жи
заживлять	жи
заживляться	жи
заживо	жи
зажигалка	жиг
зажигание	жиг
зажигательница	жиг
зажигательность	жиг
зажигательный	жиг
зажигать	жиг
зажигаться	жиг
зажиливать	жил
зажиливаться	жил
зажилить	жил
зажим	жим
зажимание	жим
зажимать	жим
зажиматься	жим
зажимистый	жим
зажимка	жим
зажимный	жим
зажимщик	жим
зажимщица	жим
зажин	жин
зажинать	жин
зажинки	жин
зажирелый	жир¹
зажиреть	жир¹
зажитой	жи
зажиточность	жи
зажиточный	жи
зажить	жи
зажиться	жи
зажмуривать	жмур
зажмуриваться	жмур
зажмурить	жмур
зажмуриться	жмур
зажолкнуть	жолк
зажор	жор
зажора	жор
зажраться	жр¹
зажужжать	жужж
зажуливать	жул
зажуливаться	жул
зажулить	жул
зажурить	жур
зажуриться	жур
зажурчать	журч
зажухнуть	жух
зазвать	зв
зазвенеть	звен²
зазвонить	звон²
зазвучать	звуч
зазвякать	звяк
заздравный	здрав
зазевать	зев
зазеваться	зев
зазеленеть	зел
зазеленеться	зел
зазеленить	зел
зазелениться	зел
заземление	зем
заземлить	зем
заземлиться	зем
заземлять	зем
заземляться	зем
зазимовать	зим
зазимье	зим
зазнаваться	зна(j)
зазнайка	зна(j)
зазнайство	зна(j)
зазнаться	зна(j)
зазноба	зноб
зазнобить	зноб
зазнобушка	зноб
зазолотиться	золот
зазор	зор
зазорный	зор
зазрение	зр
зазрить	зр
зазубренный	зуб
зазубривание (о зазубринах)	зуб
зазубривание (о заучивании)	зубр
зазубривать (о зазубринах)	зуб
зазубривать (о заучивании)	зубр
зазубриваться (о зазубринах)	зуб
зазубриваться (о заучивании)	зубр
зазубрина	зуб
зазубрить (о зазубринах)	зуб
зазубрить (о заучивании)	зубр
зазыв	зыв
зазывала	зыв
зазывание	зыв
зазывать	зыв
зазываться	зыв
зазывной	зыв
зазябнуть	зяб
заиграть	игр
заиграться	игр
заигрывание	игр
заигрывать	игр
заигрываться	игр
заизвестковать	извест
заика	ик
заикание	ик
заикаться	ик
заикнуться	ик
заиление	ил
заиливание	ил
заиливать	ил
заилить	ил
заилиться	ил
заимка	им¹
заимочный	им¹
заимствование	им¹
заимствовать	им¹
заимствоваться	им¹
заиндевевший	инд²
заиндевелый	инд²
заиндеветь	инд²
заинтересованность	интерес
заинтересованный	интерес
заинтересовать	интерес
заинтересоваться	интерес
заинтересовывать	интерес
заинтересовываться	интерес
заинька	за(j)
заискивание	иск
заискивать	иск
заискивающий	иск
заискриться	искр
зайка	за(j)
займище	йм
займищный	йм
займовый	йм
зайти	й
зайтись	й
зайчатина	за(j)
зайчик	за(j)
зайчиха	за(j)
зайчишка	за(j)
зайчонок	за(j)
закабаление	кабал
закабалить	кабал
закабалиться	кабал
закабалять	кабал
закабаляться	кабал
закавыка	кавык
закавыченный	кавыч
закавычить	кавыч
закавычка	кавыч
закадычный	кадыч
заказ	каз¹
заказать	каз¹
заказец	каз¹
заказник	каз¹
заказной	каз¹
заказчик	каз¹
заказывание	каз¹
заказывать	каз¹
заказываться	каз¹
закаиваться	ка¹
закал	кал¹
закалённость	кал¹
закалённый	кал¹
закаливаемость	кал¹
закаливание	кал¹
закаливать	кал¹
закаливаться	кал¹
закалина	кал¹
закалистый	кал¹
закалить	кал¹
закалиться	кал¹
закалка	кал¹
закалочный	кал¹
закалывание	кал²
закалывать	кал²
закалываться	кал²
закалякаться	каляк
закалять	кал¹
закаляться	кал¹
закаменелый	кам
закаменеть	кам
заканчивать	кан
заканчиваться	кан
закапать	кап¹
закапаться	кап¹
закапризничать	каприз
закапывание	кап²
закапывать	кап²
закапываться	кап²
закаркать	кар¹
закармливание	карм
закармливать	карм
закармливаться	карм
закартавить	картав
закат	кат¹
закатать	кат¹
закататься	кат¹
закатистый	кат¹
закатить	кат¹
закатиться	кат¹
закатка	кат¹
закатный	кат¹
закаточный	кат¹
закатывание	кат¹
закатывать	кат¹
закатываться	кат¹
закачать	кач¹
закачаться	кач¹
закачивать	кач¹
закачиваться	кач¹
закачка	кач¹
закашивать	каш¹
закашиваться	каш¹
закашлять	кашл
закашляться	кашл
закаяться	ка¹
заквакать	ква
заквасить	квас
закваситься	квас
закваска	квас
заквасчик	квас
заквашивание	кваш
заквашивать	кваш
заквашиваться	кваш
закивать	кив
закидать	кид
закидаться	кид
закидка	кид
закидывание	кид
закидывать	кид
закидываться	кид
закинуть	ки¹
закинуться	ки¹
закипать	кип¹
закипеть	кип¹
закипятиться	кип¹
закисание	кис¹
закисать	кис¹
закислённость	кис¹
закиснуть	кис¹
закись	кис¹
закичиться	кич
закишеть	киш
заклад	клад
закладка	клад
закладная	клад
закладничество	клад
закладной	клад
закладочный	клад
закладчик	клад
закладчица	клад
закладывание	клад
закладывать	клад
закладываться	клад
заклание	кла
заклевать	клев
заклёвывать	клёв
заклеивание	кле(j)
заклеивать	кле(j)
заклеиваться	кле(j)
заклеить	кле(j)
заклеиться	кле(j)
заклейка	кле(j)
заклеймить	клейм
заклепать	клеп
заклёпка	клёп
заклёпочный	клёп
заклёпщик	клёп
заклёпывание	клёп
заклёпывать	клёп
заклёпываться	клёп
заклинание	клин²
заклинатель	клин²
заклинательница	клин²
заклинать	клин²
заклинивание	клин¹
заклинивать	клин¹
заклиниваться	клин¹
заклинить	клин¹
заклиниться	клин¹
заклокотать	клокот
заклубить	клуб¹
заклубиться	клуб¹
заключать	ключ¹
заключаться	ключ¹
заключение	ключ¹
заключённый	ключ¹
заключительный	ключ¹
заключить	ключ¹
заклясть	кляс
заклятие	клят
заклятый	клят
закованный	ков
заковать	ков
заковка	ков
заковывание	ков
заковывать	ков
заковываться	ков
заковылять	ковыл¹
заковыристый	ковыр
заковырка	ковыр
заковырять	ковыр
закогтить	когт
закол	кол¹
заколачивание	колач
заколачивать	колач
заколачиваться	колач
заколдованный	колд
заколдовать	колд
заколдовывать	колд
заколдовываться	колд
заколебать	колеб
заколебаться	колеб
заколесить	кол²
заколка	кол¹
заколоситься	колос
заколотить	колот
заколотиться	колот
заколоть	кол¹
заколоться	кол¹
заколыхать	колых
заколыхаться	колых
закольцевать	кол²
закон	кон¹
законник	кон¹
законница	кон¹
законность	кон¹
законный	кон¹
законопатить	конопат
законопачивать	конопач
законопачиваться	конопач
законченность	кон¹
законченный	кон¹
закончить	кон¹
закончиться	кон¹
закопать	коп¹
закопаться	коп¹
закопёрщик	копёр
закопёрщица	копёр
закопошиться	коп¹
закоптелый	копт
закоптеть	копт
закоптить	копт
закоптиться	копт
закопчённый	копч
закопытница	коп¹
закоренелость	корен
закоренелый	корен
закоренеть	корен
закорки	корк
закормить	корм¹
закоробиться	короб²
закорюка	корюк
закорючина	корюч
закорючка	корюч
закосить (о косьбе)	кос¹
закосить (стать косоглазым)	кос²
закоснелость	косн
закоснелый	косн
закоснеть	косн
закостенелость	кост
закостенелый	кост
закостенеть	кост
закоулок	ул¹
закоченелый	коч¹
закоченеть	коч¹
закрадываться	крад
закраек	кра(j)²
закраивать	кра¹
закраина	кра(j)²
закрапать	крап
закрапывать	крап
закрасить	крас¹
закраситься	крас¹
закраска	крас¹
закраснеть	крас¹
закрасться	крас²
закрасчик	крас¹
закрашивание	краш
закрашивать	краш
закрашиваться	краш
закрепа	креп
закрепитель	креп
закрепительный	креп
закрепить	креп
закрепиться	креп
закрепка	креп
закрепление	креп
закреплять	креп
закрепляться	креп
закрепостить	креп
закрепоститься	креп
закрепочный	креп
закрепощать	креп
закрепощаться	креп
закрепощение	креп
закрепшик	креп
закрепщица	креп
закрестить	крест
закреститься	крест
закривить	крив
закривление	крив
закривлять	крив
закривляться	крив
закричать	крич
закроечный	кро(j)
закроить	кро(j)
закрой	кро(j)
закройка	кро(j)
закройный	кро(j)
закройщик	кро(j)
закройщица	кро(j)
закром	кром
закругление	круг
закруглённость	круг
закруглённый	круг
закруглить	круг
закруглиться	круг
закруглять	круг
закругляться	круг
закружить	круж¹
закружиться	круж¹
закрутасы	крут
закрутить	крут
закрутиться	крут
закрутка	крут
закручивание	круч¹
закручивать	круч¹
закручиваться	круч¹
закручиниться	круч²
закрывание	кры
закрывать	кры
закрываться	кры
закрылок	крыл
закрытие	кры
закрытый	кры
закрыть	кры
закрыться	кры
закрякать	кря
закряхтеть	кряхт
закудахтать	кудахт
закукарекать	кукарек
закуп	куп¹
закупать	куп¹
закупаться	куп¹
закупить	куп¹
закупка	куп¹
закупной	куп¹
закупоривание	купор
закупоривать	купор
закупориваться	купор
закупорить	купор
закупориться	купор
закупорка	купор
закупоршик	купор
закупорщица	купор
закупочный	куп¹
закупщик	куп¹
закупщица	куп¹
закуривать	кур¹
закуриваться	кур¹
закурить	кур¹
закуриться	кур¹
закурка	кур¹
закурлыкать	курлы
закуролесить	куролес
закурчавиться	курч
закусать	кус¹
закусаться	кус¹
закусить (зажать зубами)	кус¹
закусить (о еде)	кус²
закуска	кус²
закусочка	кус²
закусочная	кус²
закусочный	кус²
закусывание [от закусывать (зажимать зубами)]	кус¹
закусывание (о еде)	кус²
закусывать (зажимать зубами)	кус¹
закусывать (о еде)	кус²
закут	кут³
закута	кут³
закутать	кут¹
закутаться	кут¹
закутить	кут²
закутиться	кут²
закутка	кут³
закуток	кут³
закутывать	кут¹
закутываться	кут¹
зал	зал
залавок	лав¹
заладить	лад¹
заладиться	лад¹
залакировать	лак²
залакировывать	лак²
заламывать	лам
заламываться	лам
залапать	лап
заласкать	ласк
залатать	лат
залаять	ла(j)
залгаться	лг
залегание	лег²
залегать	лег²
заледенелый	лед²
заледенение	лед²
заледенеть	лед²
заледенить	лед²
залежалость	леж
залежалый	леж
залежаться	леж
залёживание	лёж
залёживаться	лёж
залёжка	лёж
залежный	леж
залежь	леж
залезание	лез¹
залезать	лез¹
залезть	лез¹
залениться	лен¹
залепетать	лепет
залепить	леп¹
залеплять	леп¹
залепляться	леп¹
залесье	лес¹
залёт	лёт
залетать	лет²
залететь	лет²
залётный	лёт
залечивать	леч¹
залечиваться	леч¹
залечить	леч¹
залечиться	леч¹
залечь	леч²
залив	ли
заливание	ли
заливать	ли
заливаться	ли
заливистость	ли
заливистый	ли
заливка	ли
заливной	ли
заливный	ли
заливочный	ли
заливчатый	ли
заливчик	ли
заливщик	ли
зализ	лиз
зализанный	лиз
зализать	лиз
зализывание	лиз
зализывать	лиз
зализываться	лиз
залить	ли
залиться	ли
залихватский	лих
залог	лог
залоговый	лог
заложение	лож¹
заложник	лож¹
заложница	лож¹
заложить	лож¹
залом	лом
заломать	лом
заломить	лом
залоснить	лос²
залосниться	лос²
залп	залп
залповый	залп
залпом	залп
залубенеть	луб
залупать	луп
залупаться	луп
залупить	луп
залупиться	луп
залуплять	луп
залупляться	луп
залучать	луч⁴
залучаться	луч⁴
залучить	луч⁴
залысина	лыс
зальный	зал
зальце	зал
залюбоваться	люб
залягаться	ляг
залязгать	лязг
заляпать	ляп
заляпаться	ляп
замазать	маз
замазаться	маз
замазка	маз
замазочный	маз
замазуля	маз
замазывание	маз
замазывать	маз
замазываться	маз
замалевать	мал³
замалёвывать	мал³
замалёевываться	мал³
замаливание	мал²
замаливать	мал²
замаливаться	мал²
замалчивание	малч
замалчивать	малч
замалчиваться	малч
заманивание	ман¹
заманивать	ман¹
заманиваться	ман¹
заманить	ман¹
заманиха	ман¹
заманчивость	ман¹
заманчивый	ман¹
замаранный	мар¹
замарать	мар¹
замараться	мар¹
замарашка	мар¹
замаривать	мар²
замасленный	масл
замасливание	масл
замасливать	масл
замасливаться	масл
замаслить	масл
замаслиться	масл
заматерелый	матер
заматереть	матер
заматорелый	матор
заматореть	матор
заматывание	мат²
заматывать	мат²
заматываться	мат²
замах	мах¹
замахать	мах¹
замахивание	мах¹
замахиваться	мах¹
замахнуть	мах¹
замахнуться	мах¹
замачивание	мач²
замачивать	мач²
замачиваться	мач²
замашка	маш
замащивание	мащ²
замащивать	мащ²
замащиваться	мащ²
замаять	ма³
замаяться	ма³
замаячить	ма²
замедление	медл
замедленность	медл
замедленный	медл
замедлитель	медл
замедлить	медл
замедлиться	медл
замедлять	медл
замедляться	медл
замежевать	меж
замелеть	мел
замелить	мел
замелькать	мельк
замельтешить	мельт
замена	мен¹
заменимость	мен¹
заменимый	мен¹
заменитель	мен¹
заменить	мен¹
замениться	мен¹
заменять	мен¹
заменяться	мен¹
замер	мер¹
замереть	мер²
замерзание	мерз
замерзать	мерз
замёрзлый	мёрз
замёрзнуть	мёрз
замеривать	мер¹
замериваться	мер¹
замерить	мер¹
замертво	мер²
замерцать	мерц
замерять	мер¹
замес	мес¹
замесить	мес¹
замеситься	мес¹
замести	мес²
заместитель	мест¹
заместительница	мест¹
заместительство	мест¹
заместить	мест¹
заместо	мест¹
замёт	мёт
замета	мет²
заметание	мет¹
заметать	мет¹
заметаться	мет¹
заметить	мет²
заметка	мет²
замётка	мёт
заметливый	мет²
заметный	мет²
замётывание	мёт
замётывать	мёт
замётываться	мёт
замечание	меч¹
замечательный	меч¹
замечать	меч¹
замечаться	меч¹
замечтаться	мечт
замешательство	меш¹
замешать	меш¹
замешаться	меш¹
замешивать	меш¹
замешиваться	меш¹
замешкаться	мешк
замещать	мещ¹
замещаться	мещ¹
замещение	мещ¹
замигать	миг
заминать	мин²
заминаться	мин²
заминка	мин²
заминированный	мин³
заминировать	мин³
замирание	мир²
замирать	мир²
замирение	мир¹
замирить	мир¹
замириться	мир¹
замирять	мир¹
замиряться	мир¹
замкнутость	мк
замкнутый	мк
замкнуть	мк
замкнуться	мк
за́мковый	мк
замко́вый	мк
замлеть	мле
замогильный	могил
за́мок	мок²
замо́к	мок²
замокание	мок¹
замокать	мок¹
замокнуть	мок¹
замолвить	молв
замолить	мол²
замолкать	молк
замолкнуть	молк
замолоть	мол¹
замолчать	молч
замор	мор¹
замораживание	мораж
замораживать	мораж
замораживаться	мораж
заморгать	морг
замордованный	морд²
замордовать	морд²
заморённый	мор¹
заморить	мор¹
замориться	мор¹
замороженный	морож
заморозить	мороз
заморозиться	мороз
заморозки	мороз
заморосить	морос
заморочить	мороч
заморский	мор²
заморыш	мор¹
замостить	мост
замотать	мот
замотаться	мот
замочек	моч³
замочить	моч¹
замочиться	моч¹
замочка	моч¹
замочник	моч³
замочный	моч³
замощение	мощ²
замощённый	мощ²
замудрить	мудр
замудрствоваться	мудр
замуж	муж
замужем	муж
замужество	муж
замужний	муж
замуравить	мур²
замуравленный	мур²
замуровать	мур²
замуроваться	мур²
замуровывание	мур²
замуровывать	мур²
замуровываться	мур²
замурлыкать	мурлык
замусленный	мусл
замусливать	мусл
замусливаться	мусл
замуслить	мусл
замуслиться	мусл
замусоленный	мусол
замусоливать	мусол
замусоливаться	мусол
замусолить	мусол
замусолиться	мусол
замусоривание	мусор
замусоривать	мусор
замусориваться	мусор
замусорить	мусор
замусориться	мусор
замутить	мут
замутиться	мут
замутнеть	мут
замухрышка	мухр
замученный	муч¹
замучивание	муч¹
замучивать	муч¹
замучиваться	муч¹
замучить	муч¹
замучиться	муч¹
замша	замш
замшевый	замш
замшелый	мш
замшеть	мш
замывание	мы
замывать	мы
замываться	мы
замывка	мы
замызганный	мызг
замызгать	мызг
замызгаться	мызг
замызгивать	мызг
замызгиваться	мызг
замыкание	мык
замыкать	мык
замыкаться	мык
замысел	мысел
замыслить	мысл
замыслиться	мысл
замысловатость	мысл
замысловатый	мысл
замытарить	мыт
замытариться	мыт
замыть	мы
замычать	мыч¹
замышлять	мышл
замямлить	мямл
замять	мя¹
замяться	мя¹
замяукать	мяу
занаваживать	важ⁴
занавес	вес¹
занавесить	вес¹
занавеситься	вес¹
занавеска	вес¹
занавесочный	вес¹
занавесь	вес¹
занавешивание	веш¹
занавешивать	веш¹
занавешиваться	веш¹
занавозить	воз
занадобиться	доб
занарядить	ряд
занаряжаться	ряж¹
занашивание	наш
занашивать	наш
занашиваться	наш
заневеститься	вест
занедужить	недуж
занедужиться	недуж
занездоровиться	здоров
занемелый	нем
занеметь	нем
занемочь	моч²
заненаститься	наст
занесение	нес
занести	нес
занестись	нес
занижать	ниж
занижаться	ниж
занижение	ниж
заниженный	ниж
занизить	низ¹
занимание	ним
занимательность	ним
занимательный	ним
занимать	ним
заниматься	ним
заново	нов
заноза	ноз
занозистость	ноз
занозистый	ноз
занозить	ноз
занозища	ноз
занозка	ноз
занозливый	ноз
занос	нос²
заносить	нос²
заноситься	нос²
заносливый	нос²
заносный	нос²
заносчивость	нос²
заносчивый	нос²
заночевать	ноч²
заночёвывать	ноч²
заношенность	нош
заношенный	нош
зануздать	узд
зануздывать	узд
зануздываться	узд
заныть	ны
занюхаться	нюх
занюхиваться	нюх
занятие	ня
занятность	ня
занятный	ня
занятой	ня
занятость	ня
занять	ня
заняться	ня
заоблачный	облач
заодно	одн
заозёрный	озёр
заорать	ор¹
заострение	остр
заострённость	остр
заострённый	остр
заострить	остр
заостриться	остр
заострять	остр
заостряться	остр
заохать	ох
заочник	оч
заочница	оч
заочный	оч
запад	пад
западание	пад
западать	пад
западина	пад
западник	пад
западнический	пад
западничество	пад
западный	пад
западня	пад
запаздывание	пазд
запаздывать	пазд
запазушный	пазуш
запаивание (о питье)	па²
запаивание (о паянии)	па(j)³
запаивать (о питье)	па²
запаивать (о паянии)	па(j)³
запаиваться	па(j)³
запайка	па(j)³
запайщик	па(j)³
запайщица	па(j)³
запакованный	пак
запаковать	пак
запаковаться	пак
запаковка	пак
запаковывать	пак
запаковываться	пак
запакостить	пакост
запакоститься	пакост
запал	пал¹
запалённый	пал¹
запалзывание	палз
запалзывать	палз
запаливать	пал¹
запаливаться	пал¹
запалить	пал¹
запальник	пал¹
запальный	пал¹
запальчивость	пал¹
запальчивый	пал¹
запамятовать	памят
запаривание	пар¹
запаривать	пар¹
запариваться	пар¹
запарить	пар¹
запариться	пар¹
запарка	пар¹
запарник	пар¹
запарной	пар¹
запархивать	парх
запаршиветь	парш
запарывать	пар²
